0.075392015,-0.5209837,0.11627731,-0.37890813,-0.9849786,-0.40843067,0.21644768,-0.22724481,0.26425362,-0.051870372,-0.59053636,0.50950444
-0.050853364,0.007773067,0.46681315,0.15021117,-0.53999436,0.25003633,-0.05589075,-0.029602591,0.3658743,-0.22473232,-0.21288201,0.52600604
0.00893409,0.4488705,0.14194274,-0.07262589,-0.6475509,0.12414006,0.24932368,0.24272321,0.24219854,0.139718,-0.46652672,0.40708542
0.0131536145,0.110228434,0.39272502,-0.2895206,-0.84124875,0.3786729,0.013880454,0.09234351,0.48013029,-0.24513832,-0.6915835,0.6303463
0.16601562,0.029596964,0.10493056,-0.12442161,-0.6173363,0.06149395,0.13225083,0.17034654,0.08472266,-0.15303922,-0.53381765,0.7709453
0.06775415,-0.16288054,0.34894657,-0.3853124,-0.56335354,0.13819495,0.21235384,0.21368079,0.08132369,0.08645548,-0.268878,0.5118476
0.16460133,0.054855753,0.273484,-0.124499775,-0.25389484,0.10812069,0.09154714,0.021979097,0.026623555,-0.03623273,-0.3708944,0.49285963
0.17458592,-0.184447,-0.14057536,-0.09812887,-0.19654582,0.21461238,0.02661046,-0.29017013,-0.087028034,0.052533653,-0.2864651,0.53073794
-0.09347637,-0.26450366,-0.1875613,-0.08717513,-0.16269818,0.18687375,0.06150562,-0.5320928,0.16656622,0.10695858,-0.11108588,0.4462075
-0.072932325,-0.5577796,-0.0013940888,-0.04831907,-0.10762852,0.2108286,-0.015850833,-0.65157,0.456416,0.07486488,-0.116765186,0.44820762
-0.17869876,-0.90078163,0.16791502,-0.03863801,-0.05354248,0.2136874,0.043907776,-0.7684965,0.5522667,0.091649026,-0.031570278,0.5305471
-0.10737913,-1.0557064,0.47258487,-0.0630451,0.09554389,0.10581061,0.042489186,-0.7403057,0.6609584,0.04255202,0.12358558,0.5387489
-0.014659444,-1.0135748,0.62116176,-0.07307703,0.09477334,0.14240687,0.08318388,-0.59693867,0.6656319,0.04405312,0.14183854,0.47911537
0.06679721,-0.792574,0.42200318,0.007929899,0.10613568,0.31151816,0.20696324,-0.51212645,0.5120058,0.048892774,0.25278547,0.45089704
0.20597968,-0.51268256,0.22099271,-0.12483818,0.11071112,0.46502888,0.16457988,-0.3667258,0.41574025,0.0646215,0.32057762,0.29343814
0.15810072,-0.42059126,0.076780476,-0.2569283,0.01663115,0.35477692,0.024881423,-0.3396244,0.28931686,-0.087021984,0.19938655,0.19161747
0.049115002,-0.30488306,0.24251688,-0.11786154,0.11795746,0.014740729,-0.077334754,-0.27981204,0.6498222,-0.06675941,-0.100179255,0.02840491
0.16786228,-0.16822103,0.23180114,-0.24574973,-0.004136169,-0.17519401,-0.08934058,-0.060247265,0.5326354,0.21669348,-0.28660062,0.051997203
0.0034185443,-0.11179234,0.20276892,-0.18289001,-0.33998254,-0.19998252,-0.09044455,0.03653915,0.38399032,0.0066776834,-0.47900313,0.19183786
0.15194798,0.0042204214,0.1621765,-0.023609994,-0.75396293,-0.0949802,-0.058976095,-0.09407195,0.41733128,-0.009747822,-0.6834733,0.47201854
0.067261755,-0.02738258,0.20147707,-0.07891516,-1.0103652,0.107926786,0.06460992,-0.040478308,0.5056737,0.14460519,-0.6181413,0.65277827
0.034374893,0.10602279,0.08111633,0.0047986135,-0.91026086,0.3925157,0.048000943,0.010597918,0.34624818,-0.077427946,-0.46478945,0.7842526
0.12280759,0.040217962,0.21145208,-0.19390276,-0.80623853,0.40071192,0.033257987,0.15754938,0.34139836,-0.060337838,-0.4905387,0.62012154
0.059096307,0.07529011,0.49180576,-0.22795853,-0.5752627,0.23712026,0.08995163,0.22915633,0.41013646,-0.10345338,-0.5728312,0.5088548
0.2579642,-0.013893616,0.2467273,-0.25440863,-0.38708666,0.08007562,0.017677631,0.2398703,0.10894018,-0.06732663,-0.47902608,0.5848314
0.12199198,-0.022478847,0.1327905,-0.23382078,-0.40266797,0.074768074,0.16844207,0.10318559,-0.027932877,0.009096812,-0.30696914,0.48044747
0.11858553,-0.028006567,0.106768556,-0.13291596,-0.2553981,0.21103966,0.089114234,-0.16701137,0.0041739345,0.102997,-0.2912921,0.408184
0.066726096,-0.18793137,-0.25312358,0.054377887,-0.17967203,0.24929631,-0.031669047,-0.48120362,-0.02777584,0.060908586,-0.21059284,0.54506755
-0.13643755,-0.5630309,-0.20367536,-0.06219932,-0.07951008,0.26121464,0.048039123,-0.6702365,0.3902502,0.120793715,-0.10053033,0.4275543
-0.14434637,-0.85362357,0.12594955,-0.044328135,-0.0038157566,0.22989252,0.002336794,-0.7580176,0.5825867,0.115961626,-0.03851368,0.46227527
-0.14925595,-1.0976223,0.40955108,-0.05079983,0.05666761,0.13220416,0.04188095,-0.7357504,0.65324664,0.044447035,0.039611645,0.50240517
-0.06219431,-1.0244341,0.59550095,-0.09444254,0.13115163,0.080828935,0.10515504,-0.58921486,0.7057325,0.050034933,0.12637651,0.5037258
0.0755018,-0.8421583,0.47169903,-0.0044787396,0.15407701,0.348142,0.18766977,-0.5003576,0.54912007,0.09658833,0.2371822,0.47097674
0.16902055,-0.6019646,0.2378463,-0.10437017,0.11620185,0.47084865,0.19308051,-0.39933747,0.4127059,0.015273884,0.30985785,0.32642835
0.15007271,-0.45400822,0.08860227,-0.22694166,0.043290526,0.3716072,0.06011516,-0.40192038,0.30734944,-0.12594497,0.22883306,0.24268363
0.07620931,-0.33926064,0.20591429,-0.09626735,0.16982868,0.025346639,-0.0827172,-0.25943637,0.71480054,-4.014744e-05,-0.068112716,-0.040889796
0.1720159,-0.10299541,0.15226309,-0.26050702,-0.031176532,-0.10222414,-0.059092887,-0.049332753,0.39905682,0.12269466,-0.20069158,0.07453513
0.0017595384,-0.14699306,0.21240507,-0.14822719,-0.32129717,-0.109180644,-0.12747286,-0.029411085,0.38819107,0.025436249,-0.54301053,0.13120776
0.10397365,-0.032668155,0.25159007,-0.0781831,-0.63401663,-0.1593897,-0.022045795,-0.11059175,0.49111214,0.01914173,-0.6243979,0.46257842
0.04703395,-0.008115781,0.15472288,-0.08133923,-0.8472426,0.06317124,0.013968959,-0.056640837,0.4887607,0.1346714,-0.5633087,0.592656
0.074914016,0.050499316,0.06908945,0.02452464,-0.99117756,0.39509472,0.018566377,0.029595938,0.39374986,-0.06477706,-0.47861746,0.7637627
0.105461046,0.0587363,0.16328,-0.17938498,-0.8561002,0.423374,0.09352158,0.124017395,0.36200958,-0.04099827,-0.53209686,0.64930165
0.11832261,0.059558857,0.3266965,-0.27359462,-0.6453063,0.29055595,-0.004488108,0.2299156,0.2826276,-0.055898312,-0.49976918,0.571648
0.09483345,0.10537264,0.5226118,-0.16071214,-0.40404648,0.13390481,0.10978355,0.2624072,0.28064415,-0.09693114,-0.5001354,0.47059664
0.31209105,-0.0279361,-0.04003033,-0.25146693,-0.27850416,0.06834232,-0.024163615,0.11025477,-0.122913495,0.049416672,-0.35562718,0.54987913
-0.012606932,-0.12437238,0.12248706,-0.14197986,-0.35334018,0.15806404,0.22365727,-0.06373127,0.06032447,0.07000663,-0.23662882,0.3974526
0.090989724,-0.069952354,-0.16064112,0.032260016,-0.16731769,0.22173369,-0.013093654,-0.4584594,-0.049854264,0.07560708,-0.22129719,0.507388
-0.052839756,-0.49564198,-0.22775814,-0.00938764,-0.1819532,0.29695344,-0.040668704,-0.64387065,0.2953139,0.15327016,-0.1571082,0.4704333
-0.21427675,-0.7778027,-0.012645032,-0.019645968,0.027385434,0.22932261,0.11088593,-0.7325528,0.57231,0.04752017,-0.036661252,0.47074875
-0.09515537,-1.0835586,0.36672905,-0.05611187,0.036390364,0.17673552,-0.03545023,-0.76396424,0.6398739,0.12862423,0.017417185,0.48004872
-0.13129635,-1.0895492,0.60243523,-0.100338735,0.12170709,0.05678945,0.10952885,-0.6224802,0.71980697,0.023168746,0.10094704,0.4985054
0.056360267,-0.85061276,0.4946814,0.017513432,0.16633806,0.30234712,0.1958007,-0.52880913,0.5826217,0.07063839,0.22662923,0.4941611
0.16710119,-0.6478854,0.26889423,-0.06897288,0.14157866,0.47109354,0.17150612,-0.3752516,0.45826784,0.10971066,0.2870467,0.33655447
0.11590337,-0.48404017,0.058062013,-0.22755858,0.0135432435,0.40853903,0.11107875,-0.42813122,0.21035844,-0.1921719,0.27831322,0.2761574
0.10572498,-0.36425084,0.2416554,-0.07028129,0.17308173,0.08180243,-0.080757834,-0.30555546,0.7674235,-0.01761483,-0.011735295,-0.03356583
0.17296086,-0.1387678,0.16417271,-0.25815883,0.015398438,-0.09267169,-0.07572312,-0.05682093,0.42393836,0.1669105,-0.1849435,0.08854592
-0.0061886143,-0.15636204,0.16787425,-0.17168735,-0.24480206,-0.09262905,-0.09771464,-0.017190393,0.36740887,-0.008353997,-0.46714458,0.1031852
0.14090565,-0.055058192,0.251367,-0.066786125,-0.60007226,-0.13647853,-0.060438853,-0.10854792,0.46205747,0.036984485,-0.62194943,0.403848
0.028302,-0.028390912,0.17696124,-0.1050296,-0.8269484,0.014241287,-0.00064780517,-0.079329215,0.48142996,0.13563846,-0.5672318,0.5551936
0.06560765,0.06886993,0.04997246,0.035611246,-0.95669675,0.3217686,0.020167151,0.017553259,0.3987545,-0.082100555,-0.44632512,0.7528432
0.099240765,0.08251557,0.1543722,-0.13341989,-0.8847256,0.39578637,0.07982568,0.1166847,0.35167637,-0.014601987,-0.5113595,0.6533469
0.08036463,0.09432245,0.3449415,-0.2216421,-0.6476434,0.26933783,0.052393228,0.1859207,0.33461553,-0.095474966,-0.5401682,0.58217394
0.16035812,0.062116887,0.3695146,-0.22369476,-0.41396388,0.12575787,0.061135408,0.25255522,0.21481898,-0.08679541,-0.4976207,0.5624398
0.22934254,-0.04630069,0.09839661,-0.2625204,-0.36688322,0.0065553496,0.073607825,0.18663369,0.00885948,-0.008065481,-0.3522353,0.49980992
0.086263254,-0.089436084,0.1690981,-0.16756196,-0.33507603,0.14140044,0.13380569,-0.023742642,0.031339467,0.063972555,-0.30121967,0.41445565
0.111425556,-0.085965335,-0.15139961,0.02792472,-0.20641577,0.2624944,0.04109047,-0.38729808,-0.08153079,0.099836886,-0.22931631,0.53720224
-0.050029166,-0.39630383,-0.30675203,-0.032156117,-0.14789471,0.2507911,-0.040571403,-0.61926293,0.20714462,0.09588941,-0.12903935,0.48675272
-0.17755659,-0.7241266,0.00045176083,-0.018172743,-0.01744943,0.22209854,0.06593366,-0.6998919,0.6064138,0.09175303,-0.064318195,0.43583384
-0.14199202,-1.0388227,0.2950533,-0.048660416,0.031762175,0.18449697,0.001856266,-0.7612567,0.6167958,0.112635955,-0.0003850432,0.47651872
-0.12221657,-1.0801569,0.5505793,-0.07418774,0.10155555,0.081111096,0.08293852,-0.65932447,0.6936999,0.020105388,0.09241432,0.5160406
0.019939763,-0.91196173,0.5376442,-0.023891632,0.14374094,0.23876472,0.16467069,-0.5434136,0.60747534,0.0626009,0.19073936,0.49649465
0.12015636,-0.7068837,0.3142959,-0.029306477,0.14540574,0.45577875,0.19301888,-0.43593296,0.47349113,0.09033887,0.28654036,0.36823624
0.17119105,-0.51087195,0.103496164,-0.21580383,0.017107457,0.43585417,0.11711039,-0.41916522,0.24038011,-0.1432716,0.30834067,0.27662927
0.120369665,-0.35819253,0.17058381,-0.0836905,0.14651777,0.15734147,-0.08122696,-0.32784915,0.67016983,-0.060809646,0.021294262,0.031798545
0.13253841,-0.18969564,0.16923614,-0.22299968,0.08355923,-0.069658384,-0.058327008,-0.08430215,0.5171517,0.13287508,-0.17038986,0.041851822
0.040214665,-0.14239198,0.1603132,-0.2081723,-0.20051126,-0.08517437,-0.115842134,-0.008584911,0.35545754,0.058793034,-0.3879558,0.07814546
0.12102406,-0.09444117,0.26377523,-0.07121486,-0.5365472,-0.13820148,-0.09240082,-0.08417038,0.46133795,0.005773004,-0.6269318,0.3356352
0.064087756,-0.0034658732,0.19701035,-0.11346844,-0.7901558,-0.0340672,0.0004194458,-0.07472094,0.49593863,0.11710697,-0.6015617,0.5310859
0.076840326,0.03988963,0.052019674,0.00503356,-0.95552015,0.2821979,-0.011356739,0.010784265,0.42781532,-0.013634119,-0.46313828,0.7204931
0.083064064,0.07719076,0.107560255,-0.07431126,-0.9234383,0.42626476,0.08524212,0.08845427,0.3483508,-0.03959776,-0.48937777,0.69553757
0.115231685,0.07168109,0.25328755,-0.24854353,-0.69618666,0.3085883,0.027214704,0.17759767,0.30561402,-0.049299452,-0.4928804,0.5954578
0.091316015,0.1206625,0.49842876,-0.1592289,-0.46221706,0.17680186,0.09416877,0.24974544,0.31978354,-0.10322418,-0.5115675,0.49452275
0.28973818,-0.02282141,0.055317175,-0.25334036,-0.3149095,0.04000438,-0.03893349,0.19030371,-0.017606532,0.0100882165,-0.40771043,0.54887605
0.051688924,-0.13340761,0.15419246,-0.19892724,-0.41048118,0.09044905,0.20590782,0.06060764,0.048284136,0.023902807,-0.27224046,0.41582105
